scenario_id,scenario_display_id,scenario_name,boundary_height,boundary_type,old_subsidy_rin,new_subsidy_rin,required_price_multiplier,required_price_growth_pct,interpretation,evidence_class
S1,S1,1/20 reduction without a floor,28560000,scheduled subsidy boundary,0.00716785,0.00680945,1.05263274,5.26327383,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,28770000,scheduled subsidy boundary,0.00680945,0.00646897,1.05263280,5.26327993,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,28980000,scheduled subsidy boundary,0.00646897,0.00614552,1.05263184,5.26318359,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,29190000,scheduled subsidy boundary,0.00614552,0.00583824,1.05263230,5.26323001,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,29400000,scheduled subsidy boundary,0.00583824,0.00554632,1.05263310,5.26330973,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,29610000,scheduled subsidy boundary,0.00554632,0.00526900,1.05263238,5.26323781,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,29820000,scheduled subsidy boundary,0.00526900,0.00500555,1.05263158,5.26315789,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,30030000,scheduled subsidy boundary,0.00500555,0.00475527,1.05263213,5.26321324,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,30240000,scheduled subsidy boundary,0.00475527,0.00451750,1.05263309,5.26330935,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,30450000,scheduled subsidy boundary,0.00451750,0.00429162,1.05263281,5.26328053,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,30660000,scheduled subsidy boundary,0.00429162,0.00407703,1.05263390,5.26339026,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,30870000,scheduled subsidy boundary,0.00407703,0.00387317,1.05263389,5.26338890,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,31080000,scheduled subsidy boundary,0.00387317,0.00367951,1.05263201,5.26320081,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,31290000,scheduled subsidy boundary,0.00367951,0.00349553,1.05263293,5.26329341,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,31500000,scheduled subsidy boundary,0.00349553,0.00332075,1.05263269,5.26326884,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,31710000,scheduled subsidy boundary,0.00332075,0.00315471,1.05263241,5.26324131,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,31920000,scheduled subsidy boundary,0.00315471,0.00299697,1.05263316,5.26331595,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,32130000,scheduled subsidy boundary,0.00299697,0.00284712,1.05263213,5.26321335,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,32340000,scheduled subsidy boundary,0.00284712,0.00270476,1.05263314,5.26331357,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,32550000,scheduled subsidy boundary,0.00270476,0.00256952,1.05263240,5.26323983,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,32760000,scheduled subsidy boundary,0.00256952,0.00244104,1.05263330,5.26333038,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,32970000,scheduled subsidy boundary,0.00244104,0.00231898,1.05263521,5.26352103,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,33180000,scheduled subsidy boundary,0.00231898,0.00220303,1.05263206,5.26320568,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,33390000,scheduled subsidy boundary,0.00220303,0.00209287,1.05263585,5.26358541,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,33600000,scheduled subsidy boundary,0.00209287,0.00198822,1.05263502,5.26350203,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,33810000,scheduled subsidy boundary,0.00198822,0.00188880,1.05263659,5.26365947,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,34020000,scheduled subsidy boundary,0.00188880,0.00179436,1.05263158,5.26315789,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,34230000,scheduled subsidy boundary,0.00179436,0.00170464,1.05263281,5.26328140,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,34440000,scheduled subsidy boundary,0.00170464,0.00161940,1.05263678,5.26367791,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,34650000,scheduled subsidy boundary,0.00161940,0.00153843,1.05263158,5.26315789,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,34860000,scheduled subsidy boundary,0.00153843,0.00146150,1.05263770,5.26377010,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,35070000,scheduled subsidy boundary,0.00146150,0.00138842,1.05263537,5.26353697,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,35280000,scheduled subsidy boundary,0.00138842,0.00131899,1.05263876,5.26387615,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,35490000,scheduled subsidy boundary,0.00131899,0.00125304,1.05263200,5.26319990,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,35700000,scheduled subsidy boundary,0.00125304,0.00119038,1.05263865,5.26386532,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,35910000,scheduled subsidy boundary,0.00119038,0.00113086,1.05263251,5.26325098,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,36120000,scheduled subsidy boundary,0.00113086,0.00107431,1.05263844,5.26384377,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,36330000,scheduled subsidy boundary,0.00107431,0.00102059,1.05263622,5.26362202,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,36540000,scheduled subsidy boundary,0.00102059,0.00096956,1.05263212,5.26321218,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,36750000,scheduled subsidy boundary,0.00096956,0.00092108,1.05263386,5.26338646,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,36960000,scheduled subsidy boundary,0.00092108,0.00087502,1.05263880,5.26387968,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,37170000,scheduled subsidy boundary,0.00087502,0.00083126,1.05264298,5.26429757,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,37380000,scheduled subsidy boundary,0.00083126,0.00078969,1.05264091,5.26409097,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,37590000,scheduled subsidy boundary,0.00078969,0.00075020,1.05263930,5.26392962,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,37800000,scheduled subsidy boundary,0.00075020,0.00071269,1.05263158,5.26315789,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,38010000,scheduled subsidy boundary,0.00071269,0.00067705,1.05264013,5.26401300,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,38220000,scheduled subsidy boundary,0.00067705,0.00064319,1.05264385,5.26438533,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,38430000,scheduled subsidy boundary,0.00064319,0.00061103,1.05263244,5.26324403,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,38640000,scheduled subsidy boundary,0.00061103,0.00058047,1.05264699,5.26469930,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,38850000,scheduled subsidy boundary,0.00058047,0.00055144,1.05264399,5.26439867,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,39060000,scheduled subsidy boundary,0.00055144,0.00052386,1.05264765,5.26476540,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,39270000,scheduled subsidy boundary,0.00052386,0.00049766,1.05264639,5.26463851,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,39480000,scheduled subsidy boundary,0.00049766,0.00047277,1.05264716,5.26471646,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,39690000,scheduled subsidy boundary,0.00047277,0.00044913,1.05263509,5.26350945,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,39900000,scheduled subsidy boundary,0.00044913,0.00042667,1.05264021,5.26402137,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,40110000,scheduled subsidy boundary,0.00042667,0.00040533,1.05264846,5.26484593,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,40320000,scheduled subsidy boundary,0.00040533,0.00038506,1.05264115,5.26411468,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,40530000,scheduled subsidy boundary,0.00038506,0.00036580,1.05265172,5.26517223,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,40740000,scheduled subsidy boundary,0.00036580,0.00034751,1.05263158,5.26315789,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,40950000,scheduled subsidy boundary,0.00034751,0.00033013,1.05264593,5.26459274,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,41160000,scheduled subsidy boundary,0.00033013,0.00031362,1.05264333,5.26433263,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,41370000,scheduled subsidy boundary,0.00031362,0.00029793,1.05266338,5.26633773,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,41580000,scheduled subsidy boundary,0.00029793,0.00028303,1.05264460,5.26445960,price-only compensation; fees and miner costs held constant,consensus-deterministic
S1,S1,1/20 reduction without a floor,41790000,scheduled subsidy boundary,0.00028303,0.00026887,1.05266486,5.26648566,price-only compensation; fees and miner costs held constant,consensus-deterministic
