scenario_id,scenario_display_id,boundary_height,subsidy_before_rin,subsidy_after_rin,required_additional_fee_base_units_per_block,required_additional_fee_rin_per_block,interpretation
S4,S4,371280000,0.00000063,0.00000062,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,371490000,0.00000062,0.00000061,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,371700000,0.00000061,0.00000060,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,371910000,0.00000060,0.00000059,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,372120000,0.00000059,0.00000058,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,372330000,0.00000058,0.00000057,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,372540000,0.00000057,0.00000056,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,372750000,0.00000056,0.00000055,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,372960000,0.00000055,0.00000054,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,373170000,0.00000054,0.00000053,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,373380000,0.00000053,0.00000052,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,373590000,0.00000052,0.00000051,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,373800000,0.00000051,0.00000050,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,374010000,0.00000050,0.00000049,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,374220000,0.00000049,0.00000048,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,374430000,0.00000048,0.00000047,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,374640000,0.00000047,0.00000046,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,374850000,0.00000046,0.00000045,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,375060000,0.00000045,0.00000044,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,375270000,0.00000044,0.00000043,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,375480000,0.00000043,0.00000042,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,375690000,0.00000042,0.00000041,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,375900000,0.00000041,0.00000040,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,376110000,0.00000040,0.00000039,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,376320000,0.00000039,0.00000038,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,376530000,0.00000038,0.00000037,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,376740000,0.00000037,0.00000036,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,376950000,0.00000036,0.00000035,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,377160000,0.00000035,0.00000034,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,377370000,0.00000034,0.00000033,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,377580000,0.00000033,0.00000032,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,377790000,0.00000032,0.00000031,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,378000000,0.00000031,0.00000030,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,378210000,0.00000030,0.00000029,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,378420000,0.00000029,0.00000028,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,378630000,0.00000028,0.00000027,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,378840000,0.00000027,0.00000026,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,379050000,0.00000026,0.00000025,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,379260000,0.00000025,0.00000024,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,379470000,0.00000024,0.00000023,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,379680000,0.00000023,0.00000022,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,379890000,0.00000022,0.00000021,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,380100000,0.00000021,0.00000020,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,380310000,0.00000020,0.00000019,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,380520000,0.00000019,0.00000018,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,380730000,0.00000018,0.00000017,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,380940000,0.00000017,0.00000016,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,381150000,0.00000016,0.00000015,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,381360000,0.00000015,0.00000014,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,381570000,0.00000014,0.00000013,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,381780000,0.00000013,0.00000012,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,381990000,0.00000012,0.00000011,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,382200000,0.00000011,0.00000010,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,382410000,0.00000010,0.00000009,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,382620000,0.00000009,0.00000008,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,382830000,0.00000008,0.00000007,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,383040000,0.00000007,0.00000006,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,383250000,0.00000006,0.00000005,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,383460000,0.00000005,0.00000004,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,383670000,0.00000004,0.00000003,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,383880000,0.00000003,0.00000002,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,384090000,0.00000002,0.00000001,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,840000,6.25000000,3.12500000,312500000,3.12500000,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,2940000,3.12500000,1.56250000,156250000,1.56250000,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,5040000,1.56250000,0.78125000,78125000,0.78125000,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,7140000,0.78125000,0.39062500,39062500,0.39062500,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,9240000,0.39062500,0.19531250,19531250,0.19531250,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,11340000,0.19531250,0.09765625,9765625,0.09765625,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,13440000,0.09765625,0.04882812,4882813,0.04882813,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,15540000,0.04882812,0.02441406,2441406,0.02441406,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,17640000,0.02441406,0.01220703,1220703,0.01220703,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,19740000,0.01220703,0.00610351,610352,0.00610352,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,21840000,0.00610351,0.00305175,305176,0.00305176,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,23940000,0.00305175,0.00152587,152588,0.00152588,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,26040000,0.00152587,0.00076293,76294,0.00076294,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,28140000,0.00076293,0.00038146,38147,0.00038147,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,30240000,0.00038146,0.00019073,19073,0.00019073,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,32340000,0.00019073,0.00009536,9537,0.00009537,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,34440000,0.00009536,0.00004768,4768,0.00004768,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,36540000,0.00004768,0.00002384,2384,0.00002384,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,38640000,0.00002384,0.00001192,1192,0.00001192,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,40740000,0.00001192,0.00000596,596,0.00000596,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,42840000,0.00000596,0.00000298,298,0.00000298,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,44940000,0.00000298,0.00000149,149,0.00000149,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,47040000,0.00000149,0.00000074,75,0.00000075,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,49140000,0.00000074,0.00000037,37,0.00000037,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,51240000,0.00000037,0.00000018,19,0.00000019,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,53340000,0.00000018,0.00000009,9,0.00000009,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,55440000,0.00000009,0.00000004,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,57540000,0.00000004,0.00000002,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S5a,S5/a,59640000,0.00000002,0.00000001,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,840000,6.25000000,6.25000000,0,0.00000000,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,2730000,6.25000000,3.12500000,312500000,3.12500000,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,4830000,3.12500000,1.56250000,156250000,1.56250000,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,6930000,1.56250000,0.78125000,78125000,0.78125000,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,9030000,0.78125000,0.39062500,39062500,0.39062500,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,11130000,0.39062500,0.19531250,19531250,0.19531250,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,13230000,0.19531250,0.09765625,9765625,0.09765625,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,15330000,0.09765625,0.04882812,4882813,0.04882813,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,17430000,0.04882812,0.02441406,2441406,0.02441406,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,19530000,0.02441406,0.01220703,1220703,0.01220703,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,21630000,0.01220703,0.00610351,610352,0.00610352,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,23730000,0.00610351,0.00305175,305176,0.00305176,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,25830000,0.00305175,0.00152587,152588,0.00152588,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,27930000,0.00152587,0.00076293,76294,0.00076294,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,30030000,0.00076293,0.00038146,38147,0.00038147,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,32130000,0.00038146,0.00019073,19073,0.00019073,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,34230000,0.00019073,0.00009536,9537,0.00009537,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,36330000,0.00009536,0.00004768,4768,0.00004768,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,38430000,0.00004768,0.00002384,2384,0.00002384,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,40530000,0.00002384,0.00001192,1192,0.00001192,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,42630000,0.00001192,0.00000596,596,0.00000596,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,44730000,0.00000596,0.00000298,298,0.00000298,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,46830000,0.00000298,0.00000149,149,0.00000149,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,48930000,0.00000149,0.00000074,75,0.00000075,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,51030000,0.00000074,0.00000037,37,0.00000037,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,53130000,0.00000037,0.00000018,19,0.00000019,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,55230000,0.00000018,0.00000009,9,0.00000009,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,57330000,0.00000009,0.00000004,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,59430000,0.00000004,0.00000002,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S5B,S5/b,61530000,0.00000002,0.00000001,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S6a,S6/a,840000,6.25000000,4.00000000,225000000,2.25000000,fee increase needed to hold nominal RIN/block revenue unchanged
S6a,S6/a,2100000,4.00000000,2.00000000,200000000,2.00000000,fee increase needed to hold nominal RIN/block revenue unchanged
S6a,S6/a,4200000,2.00000000,1.00000000,100000000,1.00000000,fee increase needed to hold nominal RIN/block revenue unchanged
S6a,S6/a,6300000,1.00000000,0.50000000,50000000,0.50000000,fee increase needed to hold nominal RIN/block revenue unchanged
S6B,S6/b,840000,6.25000000,4.00000000,225000000,2.25000000,fee increase needed to hold nominal RIN/block revenue unchanged
S6B,S6/b,2100000,4.00000000,2.00000000,200000000,2.00000000,fee increase needed to hold nominal RIN/block revenue unchanged
S6B,S6/b,4200000,2.00000000,1.00000000,100000000,1.00000000,fee increase needed to hold nominal RIN/block revenue unchanged
S6B,S6/b,6300000,1.00000000,0.60000000,40000000,0.40000000,fee increase needed to hold nominal RIN/block revenue unchanged
S6c,S6/c,840000,6.25000000,4.00000000,225000000,2.25000000,fee increase needed to hold nominal RIN/block revenue unchanged
S6c,S6/c,2100000,4.00000000,2.00000000,200000000,2.00000000,fee increase needed to hold nominal RIN/block revenue unchanged
S6c,S6/c,4200000,2.00000000,1.00000000,100000000,1.00000000,fee increase needed to hold nominal RIN/block revenue unchanged
S6c,S6/c,6300000,1.00000000,1.00000000,0,0.00000000,fee increase needed to hold nominal RIN/block revenue unchanged
S6c,S6/c,8400000,1.00000000,0.60000000,40000000,0.40000000,fee increase needed to hold nominal RIN/block revenue unchanged
S7,S7,840000,6.25000000,4.00000000,225000000,2.25000000,fee increase needed to hold nominal RIN/block revenue unchanged
