scenario_id,scenario_display_id,scenario_name,height,subsidy_base_units,subsidy_rin_display,scheduled_issuance_before_height_base_units,scheduled_issuance_before_height_rin_display,note
S4,S4,Idealized 113/114 cap-derived geometric schedule,19320001,285318332,2.85318332,9969478456278332,99694784.56278332,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,19529999,285318332,2.85318332,10029394735361668,100293947.35361668,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,19530000,282815539,2.82815539,10029395020680000,100293950.20680000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,19530001,282815539,2.82815539,10029395303495539,100293953.03495539,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,19739999,282815539,2.82815539,10088786001054461,100887860.01054461,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,19740000,280334700,2.80334700,10088786283870000,100887862.83870000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,19740001,280334700,2.80334700,10088786564204700,100887865.64204700,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,19949999,280334700,2.80334700,10147656290535300,101476562.90535300,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,19950000,277875623,2.77875623,10147656570870000,101476565.70870000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,19950001,277875623,2.77875623,10147656848745623,101476568.48745623,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,20159999,277875623,2.77875623,10206010173824377,102060101.73824377,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,20160000,275438117,2.75438117,10206010451700000,102060104.51700000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,20160001,275438117,2.75438117,10206010727138117,102060107.27138117,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,20369999,275438117,2.75438117,10263852180831883,102638521.80831883,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,20370000,273021993,2.73021993,10263852456270000,102638524.56270000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,20370001,273021993,2.73021993,10263852729291993,102638527.29291993,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,20579999,273021993,2.73021993,10321186801778007,103211868.01778007,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,20580000,270627063,2.70627063,10321187074800000,103211870.74800000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,20580001,270627063,2.70627063,10321187345427063,103211873.45427063,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,20789999,270627063,2.70627063,10378018487402937,103780184.87402937,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,20790000,268253141,2.68253141,10378018758030000,103780187.58030000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,20790001,268253141,2.68253141,10378019026283141,103780190.26283141,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,20999999,268253141,2.68253141,10434351649386859,104343516.49386859,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,21000000,265900043,2.65900043,10434351917640000,104343519.17640000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,21000001,265900043,2.65900043,10434352183540043,104343521.83540043,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,21209999,265900043,2.65900043,10490190660769957,104901906.60769957,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,21210000,263567586,2.63567586,10490190926670000,104901909.26670000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,21210001,263567586,2.63567586,10490191190237586,104901911.90237586,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,21419999,263567586,2.63567586,10545539856162414,105455398.56162414,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,21420000,261255589,2.61255589,10545540119730000,105455401.19730000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,21420001,261255589,2.61255589,10545540380985589,105455403.80985589,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,21629999,261255589,2.61255589,10600403532164411,106004035.32164411,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,21630000,258963873,2.58963873,10600403793420000,106004037.93420000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,21630001,258963873,2.58963873,10600404052383873,106004040.52383873,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,21839999,258963873,2.58963873,10654785947786127,106547859.47786127,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,21840000,256692260,2.56692260,10654786206750000,106547862.06750000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,21840001,256692260,2.56692260,10654786463442260,106547864.63442260,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,22049999,256692260,2.56692260,10708691324657740,107086913.24657740,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,22050000,254440573,2.54440573,10708691581350000,107086915.81350000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,22050001,254440573,2.54440573,10708691835790573,107086918.35790573,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,22259999,254440573,2.54440573,10762123847239427,107621238.47239427,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,22260000,252208638,2.52208638,10762124101680000,107621241.01680000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,22260001,252208638,2.52208638,10762124353888638,107621243.53888638,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,22469999,252208638,2.52208638,10815087663451362,108150876.63451362,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,22470000,249996281,2.49996281,10815087915660000,108150879.15660000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,22470001,249996281,2.49996281,10815088165656281,108150881.65656281,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,22679999,249996281,2.49996281,10867586884673719,108675868.84673719,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,22680000,247803331,2.47803331,10867587134670000,108675871.34670000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,22680001,247803331,2.47803331,10867587382473331,108675873.82473331,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,22889999,247803331,2.47803331,10919625586376669,109196255.86376669,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,22890000,245629617,2.45629617,10919625834180000,109196258.34180000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,22890001,245629617,2.45629617,10919626079809617,109196260.79809617,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,23099999,245629617,2.45629617,10971207808120383,109712078.08120383,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,23100000,243474971,2.43474971,10971208053750000,109712080.53750000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,23100001,243474971,2.43474971,10971208297224971,109712082.97224971,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,23309999,243474971,2.43474971,11022337554185029,110223375.54185029,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,23310000,241339225,2.41339225,11022337797660000,110223377.97660000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,23310001,241339225,2.41339225,11022338038999225,110223380.38999225,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,23519999,241339225,2.41339225,11073018793570775,110730187.93570775,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,23520000,239222214,2.39222214,11073019034910000,110730190.34910000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,23520001,239222214,2.39222214,11073019274132214,110730192.74132214,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,23729999,239222214,2.39222214,11123255460627786,111232554.60627786,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,23730000,237123773,2.37123773,11123255699850000,111232556.99850000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,23730001,237123773,2.37123773,11123255936973773,111232559.36973773,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,23939999,237123773,2.37123773,11173051455056227,111730514.55056227,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,23940000,235043739,2.35043739,11173051692180000,111730516.92180000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,23940001,235043739,2.35043739,11173051927223739,111730519.27223739,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,24149999,235043739,2.35043739,11222410642326261,112224106.42326261,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,24150000,232981951,2.32981951,11222410877370000,112224108.77370000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,24150001,232981951,2.32981951,11222411110351951,112224111.10351951,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,24359999,232981951,2.32981951,11271336854098049,112713368.54098049,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,24360000,230938249,2.30938249,11271337087080000,112713370.87080000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,24360001,230938249,2.30938249,11271337318018249,112713373.18018249,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,24569999,230938249,2.30938249,11319833888431751,113198338.88431751,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,24570000,228912474,2.28912474,11319834119370000,113198341.19370000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,24570001,228912474,2.28912474,11319834348282474,113198343.48282474,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,24779999,228912474,2.28912474,11367905509997526,113679055.09997526,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,24780000,226904469,2.26904469,11367905738910000,113679057.38910000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,24780001,226904469,2.26904469,11367905965814469,113679059.65814469,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,24989999,226904469,2.26904469,11415555450495531,114155554.50495531,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,24990000,224914078,2.24914078,11415555677400000,114155556.77400000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,24990001,224914078,2.24914078,11415555902314078,114155559.02314078,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,25199999,224914078,2.24914078,11462787408865922,114627874.08865922,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,25200000,222941147,2.22941147,11462787633780000,114627876.33780000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,25200001,222941147,2.22941147,11462787856721147,114627878.56721147,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,25409999,222941147,2.22941147,11509605051708853,115096050.51708853,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,25410000,220985522,2.20985522,11509605274650000,115096052.74650000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,25410001,220985522,2.20985522,11509605495635522,115096054.95635522,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,25619999,220985522,2.20985522,11556012013284478,115560120.13284478,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,25620000,219047052,2.19047052,11556012234270000,115560122.34270000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,25620001,219047052,2.19047052,11556012453317052,115560124.53317052,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,25829999,219047052,2.19047052,11602011896142948,116020118.96142948,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,25830000,217125586,2.17125586,11602012115190000,116020121.15190000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,25830001,217125586,2.17125586,11602012332315586,116020123.32315586,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,26039999,217125586,2.17125586,11647608271124414,116476082.71124414,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,26040000,215220975,2.15220975,11647608488250000,116476084.88250000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,26040001,215220975,2.15220975,11647608703470975,116476087.03470975,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,26249999,215220975,2.15220975,11692804677779025,116928046.77779025,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,26250000,213333071,2.13333071,11692804893000000,116928048.93000000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,26250001,213333071,2.13333071,11692805106333071,116928051.06333071,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,26459999,213333071,2.13333071,11737604624576929,117376046.24576929,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,26460000,211461728,2.11461728,11737604837910000,117376048.37910000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,26460001,211461728,2.11461728,11737605049371728,117376050.49371728,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,26669999,211461728,2.11461728,11782011589328272,117820115.89328272,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,26670000,209606800,2.09606800,11782011800790000,117820118.00790000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,26670001,209606800,2.09606800,11782012010396800,117820120.10396800,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,26879999,209606800,2.09606800,11826029019183200,118260290.19183200,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,26880000,207768143,2.07768143,11826029228790000,118260292.28790000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,26880001,207768143,2.07768143,11826029436558143,118260294.36558143,boundary probe
