scenario_id,scenario_display_id,boundary_height,boundary_type,subsidy_before_rin,subsidy_after_rin,required_additional_fee_rin_per_block,observed_window_days,observed_mean_total_fee_base_units_per_block,observed_median_total_fee_base_units_per_block,required_multiple_of_observed_mean_fee,required_multiple_of_observed_median_fee,median_fee_zero,observed_median_fee_per_non_coinbase_transaction_base_units,required_transactions_at_observed_median_transaction_fee,fee_share_before_boundary_pct,fee_share_after_boundary_with_observed_fees_pct,fee_share_after_boundary_if_revenue_fully_replaced_pct,evidence_class
S1,S1,72450000,scheduled subsidy boundary,0.00000007,0.00000006,0.00000001,90,10002.5482,0.0000,0.0001,,true,99999.0000,1,99.93006677,99.94005125,99.94005723,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,72660000,scheduled subsidy boundary,0.00000006,0.00000005,0.00000001,90,10002.5482,0.0000,0.0001,,true,99999.0000,1,99.94005125,99.95003771,99.95004270,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,72870000,scheduled subsidy boundary,0.00000005,0.00000004,0.00000001,90,10002.5482,0.0000,0.0001,,true,99999.0000,1,99.95003771,99.96002618,99.96003017,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,73080000,scheduled subsidy boundary,0.00000004,0.00000003,0.00000001,90,10002.5482,0.0000,0.0001,,true,99999.0000,1,99.96002618,99.97001664,99.97001963,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,73290000,scheduled subsidy boundary,0.00000003,0.00000002,0.00000001,90,10002.5482,0.0000,0.0001,,true,99999.0000,1,99.97001664,99.98000909,99.98001109,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,73500000,scheduled subsidy boundary,0.00000002,0.00000001,0.00000001,90,10002.5482,0.0000,0.0001,,true,99999.0000,1,99.98000909,99.99000355,99.99000455,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,840000,activation,6.25000000,5.93750000,0.31250000,90,10002.5482,0.0000,3124.2039,,true,99999.0000,313,0.00160038,0.00168461,5.00152036,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,1050000,scheduled subsidy boundary,5.93750000,5.64062500,0.29687500,90,10002.5482,0.0000,2967.9937,,true,99999.0000,297,0.00168461,0.00177327,5.00160038,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,1260000,scheduled subsidy boundary,5.64062500,5.35859375,0.28203125,90,10002.5482,0.0000,2819.5940,,true,99999.0000,283,0.00177327,0.00186660,5.00168461,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,1470000,scheduled subsidy boundary,5.35859375,5.09066406,0.26792969,90,10002.5482,0.0000,2678.6143,,true,99999.0000,268,0.00186660,0.00196484,5.00177332,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,1680000,scheduled subsidy boundary,5.09066406,4.83613085,0.25453321,90,10002.5482,0.0000,2544.6837,,true,99999.0000,255,0.00196484,0.00206825,5.00186674,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,1890000,scheduled subsidy boundary,4.83613085,4.59432430,0.24180655,90,10002.5482,0.0000,2417.4495,,true,99999.0000,242,0.00206825,0.00217711,5.00196500,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,2100000,scheduled subsidy boundary,4.59432430,4.36460808,0.22971622,90,10002.5482,0.0000,2296.5770,,true,99999.0000,230,0.00217711,0.00229169,5.00206836,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,2310000,scheduled subsidy boundary,4.36460808,4.14637767,0.21823041,90,10002.5482,0.0000,2181.7481,,true,99999.0000,219,0.00229169,0.00241230,5.00217724,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,2520000,scheduled subsidy boundary,4.14637767,3.93905878,0.20731889,90,10002.5482,0.0000,2072.6607,,true,99999.0000,208,0.00241230,0.00253926,5.00229184,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,2730000,scheduled subsidy boundary,3.93905878,3.74210584,0.19695294,90,10002.5482,0.0000,1969.0276,,true,99999.0000,197,0.00253926,0.00267290,5.00241232,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,2940000,scheduled subsidy boundary,3.74210584,3.55500054,0.18710530,90,10002.5482,0.0000,1870.5763,,true,99999.0000,188,0.00267290,0.00281358,5.00253947,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,3150000,scheduled subsidy boundary,3.55500054,3.37725051,0.17775003,90,10002.5482,0.0000,1777.0475,,true,99999.0000,178,0.00281358,0.00296166,5.00267298,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,3360000,scheduled subsidy boundary,3.37725051,3.20838798,0.16886253,90,10002.5482,0.0000,1688.1951,,true,99999.0000,169,0.00296166,0.00311753,5.00281371,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,3570000,scheduled subsidy boundary,3.20838798,3.04796858,0.16041940,90,10002.5482,0.0000,1603.7853,,true,99999.0000,161,0.00311753,0.00328160,5.00296168,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,3780000,scheduled subsidy boundary,3.04796858,2.89557015,0.15239843,90,10002.5482,0.0000,1523.5961,,true,99999.0000,153,0.00328160,0.00345431,5.00311755,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,3990000,scheduled subsidy boundary,2.89557015,2.75079164,0.14477851,90,10002.5482,0.0000,1447.4163,,true,99999.0000,145,0.00345431,0.00363611,5.00328168,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,4200000,scheduled subsidy boundary,2.75079164,2.61325205,0.13753959,90,10002.5482,0.0000,1375.0455,,true,99999.0000,138,0.00363611,0.00382748,5.00345460,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,4410000,scheduled subsidy boundary,2.61325205,2.48258944,0.13066261,90,10002.5482,0.0000,1306.2932,,true,99999.0000,131,0.00382748,0.00402892,5.00363639,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,4620000,scheduled subsidy boundary,2.48258944,2.35845996,0.12412948,90,10002.5482,0.0000,1240.9786,,true,99999.0000,125,0.00402892,0.00424096,5.00382779,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,4830000,scheduled subsidy boundary,2.35845996,2.24053696,0.11792300,90,10002.5482,0.0000,1178.9296,,true,99999.0000,118,0.00424096,0.00446415,5.00402899,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,5040000,scheduled subsidy boundary,2.24053696,2.12851011,0.11202685,90,10002.5482,0.0000,1119.9831,,true,99999.0000,113,0.00446415,0.00469910,5.00424104,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,5250000,scheduled subsidy boundary,2.12851011,2.02208460,0.10642551,90,10002.5482,0.0000,1063.9840,,true,99999.0000,107,0.00469910,0.00494641,5.00446435,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,5460000,scheduled subsidy boundary,2.02208460,1.92098037,0.10110423,90,10002.5482,0.0000,1010.7847,,true,99999.0000,102,0.00494641,0.00520673,5.00469909,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,5670000,scheduled subsidy boundary,1.92098037,1.82493135,0.09604902,90,10002.5482,0.0000,960.2455,,true,99999.0000,97,0.00520673,0.00548075,5.00494647,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,5880000,scheduled subsidy boundary,1.82493135,1.73368478,0.09124657,90,10002.5482,0.0000,912.2332,,true,99999.0000,92,0.00548075,0.00576920,5.00520685,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,6090000,scheduled subsidy boundary,1.73368478,1.64700054,0.08668424,90,10002.5482,0.0000,866.6216,,true,99999.0000,87,0.00576920,0.00607282,5.00548080,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,6300000,scheduled subsidy boundary,1.64700054,1.56465051,0.08235003,90,10002.5482,0.0000,823.2905,,true,99999.0000,83,0.00607282,0.00639242,5.00576936,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,6510000,scheduled subsidy boundary,1.56465051,1.48641798,0.07823253,90,10002.5482,0.0000,782.1260,,true,99999.0000,79,0.00639242,0.00672884,5.00607309,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,6720000,scheduled subsidy boundary,1.48641798,1.41209708,0.07432090,90,10002.5482,0.0000,743.0197,,true,99999.0000,75,0.00672884,0.00708297,5.00639247,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,6930000,scheduled subsidy boundary,1.41209708,1.34149222,0.07060486,90,10002.5482,0.0000,705.8687,,true,99999.0000,71,0.00708297,0.00745573,5.00672925,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,7140000,scheduled subsidy boundary,1.34149222,1.27441760,0.06707462,90,10002.5482,0.0000,670.5753,,true,99999.0000,68,0.00745573,0.00784811,5.00708361,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,7350000,scheduled subsidy boundary,1.27441760,1.21069672,0.06372088,90,10002.5482,0.0000,637.0465,,true,99999.0000,64,0.00784811,0.00826113,5.00745570,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,7560000,scheduled subsidy boundary,1.21069672,1.15016188,0.06053484,90,10002.5482,0.0000,605.1942,,true,99999.0000,61,0.00826113,0.00869589,5.00784840,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,7770000,scheduled subsidy boundary,1.15016188,1.09265378,0.05750810,90,10002.5482,0.0000,574.9345,,true,99999.0000,58,0.00869589,0.00915352,5.00826161,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,7980000,scheduled subsidy boundary,1.09265378,1.03802109,0.05463269,90,10002.5482,0.0000,546.1877,,true,99999.0000,55,0.00915352,0.00963524,5.00869594,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,8190000,scheduled subsidy boundary,1.03802109,0.98612003,0.05190106,90,10002.5482,0.0000,518.8784,,true,99999.0000,52,0.00963524,0.01014231,5.00915401,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,8400000,scheduled subsidy boundary,0.98612003,0.93681402,0.04930601,90,10002.5482,0.0000,492.9345,,true,99999.0000,50,0.01014231,0.01067606,5.00963606,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,8610000,scheduled subsidy boundary,0.93681402,0.88997331,0.04684071,90,10002.5482,0.0000,468.2878,,true,99999.0000,47,0.01067606,0.01123789,5.01014322,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,8820000,scheduled subsidy boundary,0.88997331,0.84547464,0.04449867,90,10002.5482,0.0000,444.8733,,true,99999.0000,45,0.01123789,0.01182929,5.01067650,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,9030000,scheduled subsidy boundary,0.84547464,0.80320090,0.04227374,90,10002.5482,0.0000,422.6297,,true,99999.0000,43,0.01182929,0.01245181,5.01123877,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,9240000,scheduled subsidy boundary,0.80320090,0.76304085,0.04016005,90,10002.5482,0.0000,401.4982,,true,99999.0000,41,0.01245181,0.01310708,5.01182984,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,9450000,scheduled subsidy boundary,0.76304085,0.72488880,0.03815205,90,10002.5482,0.0000,381.4233,,true,99999.0000,39,0.01310708,0.01379683,5.01245271,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,9660000,scheduled subsidy boundary,0.72488880,0.68864436,0.03624444,90,10002.5482,0.0000,362.3521,,true,99999.0000,37,0.01379683,0.01452287,5.01310699,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,9870000,scheduled subsidy boundary,0.68864436,0.65421214,0.03443222,90,10002.5482,0.0000,344.2345,,true,99999.0000,35,0.01452287,0.01528712,5.01379702,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,10080000,scheduled subsidy boundary,0.65421214,0.62150153,0.03271061,90,10002.5482,0.0000,327.0228,,true,99999.0000,33,0.01528712,0.01609158,5.01452322,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,10290000,scheduled subsidy boundary,0.62150153,0.59042645,0.03107508,90,10002.5482,0.0000,310.6716,,true,99999.0000,32,0.01609158,0.01693836,5.01528756,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,10500000,scheduled subsidy boundary,0.59042645,0.56090512,0.02952133,90,10002.5482,0.0000,295.1381,,true,99999.0000,30,0.01693836,0.01782969,5.01609271,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,10710000,scheduled subsidy boundary,0.56090512,0.53285986,0.02804526,90,10002.5482,0.0000,280.3812,,true,99999.0000,29,0.01782969,0.01876792,5.01693892,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,10920000,scheduled subsidy boundary,0.53285986,0.50621686,0.02664300,90,10002.5482,0.0000,266.3621,,true,99999.0000,27,0.01876792,0.01975551,5.01783084,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2a,S2/a,11130000,scheduled subsidy boundary,0.50621686,0.50000000,0.00621686,90,10002.5482,0.0000,62.1528,,true,99999.0000,7,0.01975551,0.02000110,1.24761501,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2b,S2/b,840000,activation,6.25000000,5.93750000,0.31250000,90,10002.5482,0.0000,3124.2039,,true,99999.0000,313,0.00160038,0.00168461,5.00152036,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2b,S2/b,1050000,scheduled subsidy boundary,5.93750000,5.64062500,0.29687500,90,10002.5482,0.0000,2967.9937,,true,99999.0000,297,0.00168461,0.00177327,5.00160038,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2b,S2/b,1260000,scheduled subsidy boundary,5.64062500,5.35859375,0.28203125,90,10002.5482,0.0000,2819.5940,,true,99999.0000,283,0.00177327,0.00186660,5.00168461,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2b,S2/b,1470000,scheduled subsidy boundary,5.35859375,5.09066406,0.26792969,90,10002.5482,0.0000,2678.6143,,true,99999.0000,268,0.00186660,0.00196484,5.00177332,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S2b,S2/b,1680000,scheduled subsidy boundary,5.09066406,4.83613085,0.25453321,90,10002.5482,0.0000,2544.6837,,true,99999.0000,255,0.00196484,0.00206825,5.00186674,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
