scenario_id,scenario_display_id,scenario_name,start_height,end_height,blocks,maximum_permitted_subsidy_base_units,maximum_permitted_subsidy_rin_display,scheduled_issuance_base_units,scheduled_issuance_rin_display,cumulative_scheduled_issuance_base_units,cumulative_scheduled_issuance_rin_display,perpetual_or_truncated,rule
S4,S4,Idealized 113/114 cap-derived geometric schedule,331590000,331800000,210000,528,0.00000528,110880000,1.10880000,16799968832010000,167999688.32010000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,331800000,332010000,210000,523,0.00000523,109830000,1.09830000,16799968941840000,167999689.41840000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,332010000,332220000,210000,518,0.00000518,108780000,1.08780000,16799969050620000,167999690.50620000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,332220000,332430000,210000,513,0.00000513,107730000,1.07730000,16799969158350000,167999691.58350000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,332430000,332640000,210000,508,0.00000508,106680000,1.06680000,16799969265030000,167999692.65030000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,332640000,332850000,210000,503,0.00000503,105630000,1.05630000,16799969370660000,167999693.70660000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,332850000,333060000,210000,498,0.00000498,104580000,1.04580000,16799969475240000,167999694.75240000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,333060000,333270000,210000,493,0.00000493,103530000,1.03530000,16799969578770000,167999695.78770000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,333270000,333480000,210000,488,0.00000488,102480000,1.02480000,16799969681250000,167999696.81250000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,333480000,333690000,210000,483,0.00000483,101430000,1.01430000,16799969782680000,167999697.82680000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,333690000,333900000,210000,478,0.00000478,100380000,1.00380000,16799969883060000,167999698.83060000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,333900000,334110000,210000,473,0.00000473,99330000,0.99330000,16799969982390000,167999699.82390000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,334110000,334320000,210000,468,0.00000468,98280000,0.98280000,16799970080670000,167999700.80670000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,334320000,334530000,210000,463,0.00000463,97230000,0.97230000,16799970177900000,167999701.77900000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,334530000,334740000,210000,458,0.00000458,96180000,0.96180000,16799970274080000,167999702.74080000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,334740000,334950000,210000,453,0.00000453,95130000,0.95130000,16799970369210000,167999703.69210000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,334950000,335160000,210000,449,0.00000449,94290000,0.94290000,16799970463500000,167999704.63500000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,335160000,335370000,210000,445,0.00000445,93450000,0.93450000,16799970556950000,167999705.56950000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,335370000,335580000,210000,441,0.00000441,92610000,0.92610000,16799970649560000,167999706.49560000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,335580000,335790000,210000,437,0.00000437,91770000,0.91770000,16799970741330000,167999707.41330000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,335790000,336000000,210000,433,0.00000433,90930000,0.90930000,16799970832260000,167999708.32260000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,336000000,336210000,210000,429,0.00000429,90090000,0.90090000,16799970922350000,167999709.22350000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,336210000,336420000,210000,425,0.00000425,89250000,0.89250000,16799971011600000,167999710.11600000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,336420000,336630000,210000,421,0.00000421,88410000,0.88410000,16799971100010000,167999711.00010000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,336630000,336840000,210000,417,0.00000417,87570000,0.87570000,16799971187580000,167999711.87580000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,336840000,337050000,210000,413,0.00000413,86730000,0.86730000,16799971274310000,167999712.74310000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,337050000,337260000,210000,409,0.00000409,85890000,0.85890000,16799971360200000,167999713.60200000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,337260000,337470000,210000,405,0.00000405,85050000,0.85050000,16799971445250000,167999714.45250000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,337470000,337680000,210000,401,0.00000401,84210000,0.84210000,16799971529460000,167999715.29460000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,337680000,337890000,210000,397,0.00000397,83370000,0.83370000,16799971612830000,167999716.12830000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,337890000,338100000,210000,393,0.00000393,82530000,0.82530000,16799971695360000,167999716.95360000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,338100000,338310000,210000,389,0.00000389,81690000,0.81690000,16799971777050000,167999717.77050000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,338310000,338520000,210000,385,0.00000385,80850000,0.80850000,16799971857900000,167999718.57900000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,338520000,338730000,210000,381,0.00000381,80010000,0.80010000,16799971937910000,167999719.37910000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,338730000,338940000,210000,377,0.00000377,79170000,0.79170000,16799972017080000,167999720.17080000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,338940000,339150000,210000,373,0.00000373,78330000,0.78330000,16799972095410000,167999720.95410000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,339150000,339360000,210000,369,0.00000369,77490000,0.77490000,16799972172900000,167999721.72900000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,339360000,339570000,210000,365,0.00000365,76650000,0.76650000,16799972249550000,167999722.49550000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,339570000,339780000,210000,361,0.00000361,75810000,0.75810000,16799972325360000,167999723.25360000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,339780000,339990000,210000,357,0.00000357,74970000,0.74970000,16799972400330000,167999724.00330000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,339990000,340200000,210000,353,0.00000353,74130000,0.74130000,16799972474460000,167999724.74460000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,340200000,340410000,210000,349,0.00000349,73290000,0.73290000,16799972547750000,167999725.47750000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,340410000,340620000,210000,345,0.00000345,72450000,0.72450000,16799972620200000,167999726.20200000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,340620000,340830000,210000,341,0.00000341,71610000,0.71610000,16799972691810000,167999726.91810000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,340830000,341040000,210000,338,0.00000338,70980000,0.70980000,16799972762790000,167999727.62790000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,341040000,341250000,210000,335,0.00000335,70350000,0.70350000,16799972833140000,167999728.33140000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,341250000,341460000,210000,332,0.00000332,69720000,0.69720000,16799972902860000,167999729.02860000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,341460000,341670000,210000,329,0.00000329,69090000,0.69090000,16799972971950000,167999729.71950000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,341670000,341880000,210000,326,0.00000326,68460000,0.68460000,16799973040410000,167999730.40410000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,341880000,342090000,210000,323,0.00000323,67830000,0.67830000,16799973108240000,167999731.08240000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,342090000,342300000,210000,320,0.00000320,67200000,0.67200000,16799973175440000,167999731.75440000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,342300000,342510000,210000,317,0.00000317,66570000,0.66570000,16799973242010000,167999732.42010000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,342510000,342720000,210000,314,0.00000314,65940000,0.65940000,16799973307950000,167999733.07950000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,342720000,342930000,210000,311,0.00000311,65310000,0.65310000,16799973373260000,167999733.73260000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,342930000,343140000,210000,308,0.00000308,64680000,0.64680000,16799973437940000,167999734.37940000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,343140000,343350000,210000,305,0.00000305,64050000,0.64050000,16799973501990000,167999735.01990000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,343350000,343560000,210000,302,0.00000302,63420000,0.63420000,16799973565410000,167999735.65410000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,343560000,343770000,210000,299,0.00000299,62790000,0.62790000,16799973628200000,167999736.28200000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,343770000,343980000,210000,296,0.00000296,62160000,0.62160000,16799973690360000,167999736.90360000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,343980000,344190000,210000,293,0.00000293,61530000,0.61530000,16799973751890000,167999737.51890000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,344190000,344400000,210000,290,0.00000290,60900000,0.60900000,16799973812790000,167999738.12790000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,344400000,344610000,210000,287,0.00000287,60270000,0.60270000,16799973873060000,167999738.73060000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,344610000,344820000,210000,284,0.00000284,59640000,0.59640000,16799973932700000,167999739.32700000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,344820000,345030000,210000,281,0.00000281,59010000,0.59010000,16799973991710000,167999739.91710000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,345030000,345240000,210000,278,0.00000278,58380000,0.58380000,16799974050090000,167999740.50090000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,345240000,345450000,210000,275,0.00000275,57750000,0.57750000,16799974107840000,167999741.07840000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,345450000,345660000,210000,272,0.00000272,57120000,0.57120000,16799974164960000,167999741.64960000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,345660000,345870000,210000,269,0.00000269,56490000,0.56490000,16799974221450000,167999742.21450000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,345870000,346080000,210000,266,0.00000266,55860000,0.55860000,16799974277310000,167999742.77310000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,346080000,346290000,210000,263,0.00000263,55230000,0.55230000,16799974332540000,167999743.32540000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,346290000,346500000,210000,260,0.00000260,54600000,0.54600000,16799974387140000,167999743.87140000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,346500000,346710000,210000,257,0.00000257,53970000,0.53970000,16799974441110000,167999744.41110000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,346710000,346920000,210000,254,0.00000254,53340000,0.53340000,16799974494450000,167999744.94450000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,346920000,347130000,210000,251,0.00000251,52710000,0.52710000,16799974547160000,167999745.47160000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,347130000,347340000,210000,248,0.00000248,52080000,0.52080000,16799974599240000,167999745.99240000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,347340000,347550000,210000,245,0.00000245,51450000,0.51450000,16799974650690000,167999746.50690000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,347550000,347760000,210000,242,0.00000242,50820000,0.50820000,16799974701510000,167999747.01510000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,347760000,347970000,210000,239,0.00000239,50190000,0.50190000,16799974751700000,167999747.51700000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,347970000,348180000,210000,236,0.00000236,49560000,0.49560000,16799974801260000,167999748.01260000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,348180000,348390000,210000,233,0.00000233,48930000,0.48930000,16799974850190000,167999748.50190000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,348390000,348600000,210000,230,0.00000230,48300000,0.48300000,16799974898490000,167999748.98490000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,348600000,348810000,210000,227,0.00000227,47670000,0.47670000,16799974946160000,167999749.46160000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,348810000,349020000,210000,225,0.00000225,47250000,0.47250000,16799974993410000,167999749.93410000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,349020000,349230000,210000,223,0.00000223,46830000,0.46830000,16799975040240000,167999750.40240000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,349230000,349440000,210000,221,0.00000221,46410000,0.46410000,16799975086650000,167999750.86650000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,349440000,349650000,210000,219,0.00000219,45990000,0.45990000,16799975132640000,167999751.32640000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,349650000,349860000,210000,217,0.00000217,45570000,0.45570000,16799975178210000,167999751.78210000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,349860000,350070000,210000,215,0.00000215,45150000,0.45150000,16799975223360000,167999752.23360000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,350070000,350280000,210000,213,0.00000213,44730000,0.44730000,16799975268090000,167999752.68090000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,350280000,350490000,210000,211,0.00000211,44310000,0.44310000,16799975312400000,167999753.12400000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,350490000,350700000,210000,209,0.00000209,43890000,0.43890000,16799975356290000,167999753.56290000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,350700000,350910000,210000,207,0.00000207,43470000,0.43470000,16799975399760000,167999753.99760000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,350910000,351120000,210000,205,0.00000205,43050000,0.43050000,16799975442810000,167999754.42810000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,351120000,351330000,210000,203,0.00000203,42630000,0.42630000,16799975485440000,167999754.85440000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,351330000,351540000,210000,201,0.00000201,42210000,0.42210000,16799975527650000,167999755.27650000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,351540000,351750000,210000,199,0.00000199,41790000,0.41790000,16799975569440000,167999755.69440000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,351750000,351960000,210000,197,0.00000197,41370000,0.41370000,16799975610810000,167999756.10810000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,351960000,352170000,210000,195,0.00000195,40950000,0.40950000,16799975651760000,167999756.51760000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,352170000,352380000,210000,193,0.00000193,40530000,0.40530000,16799975692290000,167999756.92290000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,352380000,352590000,210000,191,0.00000191,40110000,0.40110000,16799975732400000,167999757.32400000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,352590000,352800000,210000,189,0.00000189,39690000,0.39690000,16799975772090000,167999757.72090000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,352800000,353010000,210000,187,0.00000187,39270000,0.39270000,16799975811360000,167999758.11360000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,353010000,353220000,210000,185,0.00000185,38850000,0.38850000,16799975850210000,167999758.50210000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,353220000,353430000,210000,183,0.00000183,38430000,0.38430000,16799975888640000,167999758.88640000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,353430000,353640000,210000,181,0.00000181,38010000,0.38010000,16799975926650000,167999759.26650000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,353640000,353850000,210000,179,0.00000179,37590000,0.37590000,16799975964240000,167999759.64240000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,353850000,354060000,210000,177,0.00000177,37170000,0.37170000,16799976001410000,167999760.01410000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,354060000,354270000,210000,175,0.00000175,36750000,0.36750000,16799976038160000,167999760.38160000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,354270000,354480000,210000,173,0.00000173,36330000,0.36330000,16799976074490000,167999760.74490000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,354480000,354690000,210000,171,0.00000171,35910000,0.35910000,16799976110400000,167999761.10400000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,354690000,354900000,210000,169,0.00000169,35490000,0.35490000,16799976145890000,167999761.45890000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,354900000,355110000,210000,167,0.00000167,35070000,0.35070000,16799976180960000,167999761.80960000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,355110000,355320000,210000,165,0.00000165,34650000,0.34650000,16799976215610000,167999762.15610000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,355320000,355530000,210000,163,0.00000163,34230000,0.34230000,16799976249840000,167999762.49840000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,355530000,355740000,210000,161,0.00000161,33810000,0.33810000,16799976283650000,167999762.83650000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,355740000,355950000,210000,159,0.00000159,33390000,0.33390000,16799976317040000,167999763.17040000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,355950000,356160000,210000,157,0.00000157,32970000,0.32970000,16799976350010000,167999763.50010000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,356160000,356370000,210000,155,0.00000155,32550000,0.32550000,16799976382560000,167999763.82560000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,356370000,356580000,210000,153,0.00000153,32130000,0.32130000,16799976414690000,167999764.14690000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,356580000,356790000,210000,151,0.00000151,31710000,0.31710000,16799976446400000,167999764.46400000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,356790000,357000000,210000,149,0.00000149,31290000,0.31290000,16799976477690000,167999764.77690000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,357000000,357210000,210000,147,0.00000147,30870000,0.30870000,16799976508560000,167999765.08560000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,357210000,357420000,210000,145,0.00000145,30450000,0.30450000,16799976539010000,167999765.39010000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,357420000,357630000,210000,143,0.00000143,30030000,0.30030000,16799976569040000,167999765.69040000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,357630000,357840000,210000,141,0.00000141,29610000,0.29610000,16799976598650000,167999765.98650000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,357840000,358050000,210000,139,0.00000139,29190000,0.29190000,16799976627840000,167999766.27840000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,358050000,358260000,210000,137,0.00000137,28770000,0.28770000,16799976656610000,167999766.56610000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,358260000,358470000,210000,135,0.00000135,28350000,0.28350000,16799976684960000,167999766.84960000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,358470000,358680000,210000,133,0.00000133,27930000,0.27930000,16799976712890000,167999767.12890000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,358680000,358890000,210000,131,0.00000131,27510000,0.27510000,16799976740400000,167999767.40400000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,358890000,359100000,210000,129,0.00000129,27090000,0.27090000,16799976767490000,167999767.67490000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,359100000,359310000,210000,127,0.00000127,26670000,0.26670000,16799976794160000,167999767.94160000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,359310000,359520000,210000,125,0.00000125,26250000,0.26250000,16799976820410000,167999768.20410000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,359520000,359730000,210000,123,0.00000123,25830000,0.25830000,16799976846240000,167999768.46240000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,359730000,359940000,210000,121,0.00000121,25410000,0.25410000,16799976871650000,167999768.71650000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,359940000,360150000,210000,119,0.00000119,24990000,0.24990000,16799976896640000,167999768.96640000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,360150000,360360000,210000,117,0.00000117,24570000,0.24570000,16799976921210000,167999769.21210000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,360360000,360570000,210000,115,0.00000115,24150000,0.24150000,16799976945360000,167999769.45360000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,360570000,360780000,210000,113,0.00000113,23730000,0.23730000,16799976969090000,167999769.69090000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,360780000,360990000,210000,112,0.00000112,23520000,0.23520000,16799976992610000,167999769.92610000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,360990000,361200000,210000,111,0.00000111,23310000,0.23310000,16799977015920000,167999770.15920000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,361200000,361410000,210000,110,0.00000110,23100000,0.23100000,16799977039020000,167999770.39020000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,361410000,361620000,210000,109,0.00000109,22890000,0.22890000,16799977061910000,167999770.61910000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,361620000,361830000,210000,108,0.00000108,22680000,0.22680000,16799977084590000,167999770.84590000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,361830000,362040000,210000,107,0.00000107,22470000,0.22470000,16799977107060000,167999771.07060000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,362040000,362250000,210000,106,0.00000106,22260000,0.22260000,16799977129320000,167999771.29320000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,362250000,362460000,210000,105,0.00000105,22050000,0.22050000,16799977151370000,167999771.51370000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,362460000,362670000,210000,104,0.00000104,21840000,0.21840000,16799977173210000,167999771.73210000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,362670000,362880000,210000,103,0.00000103,21630000,0.21630000,16799977194840000,167999771.94840000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,362880000,363090000,210000,102,0.00000102,21420000,0.21420000,16799977216260000,167999772.16260000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,363090000,363300000,210000,101,0.00000101,21210000,0.21210000,16799977237470000,167999772.37470000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,363300000,363510000,210000,100,0.00000100,21000000,0.21000000,16799977258470000,167999772.58470000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,363510000,363720000,210000,99,0.00000099,20790000,0.20790000,16799977279260000,167999772.79260000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,363720000,363930000,210000,98,0.00000098,20580000,0.20580000,16799977299840000,167999772.99840000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,363930000,364140000,210000,97,0.00000097,20370000,0.20370000,16799977320210000,167999773.20210000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,364140000,364350000,210000,96,0.00000096,20160000,0.20160000,16799977340370000,167999773.40370000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,364350000,364560000,210000,95,0.00000095,19950000,0.19950000,16799977360320000,167999773.60320000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,364560000,364770000,210000,94,0.00000094,19740000,0.19740000,16799977380060000,167999773.80060000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,364770000,364980000,210000,93,0.00000093,19530000,0.19530000,16799977399590000,167999773.99590000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,364980000,365190000,210000,92,0.00000092,19320000,0.19320000,16799977418910000,167999774.18910000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,365190000,365400000,210000,91,0.00000091,19110000,0.19110000,16799977438020000,167999774.38020000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,365400000,365610000,210000,90,0.00000090,18900000,0.18900000,16799977456920000,167999774.56920000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,365610000,365820000,210000,89,0.00000089,18690000,0.18690000,16799977475610000,167999774.75610000,false,idealized 113/114 comparator
