scenario_id,scenario_display_id,horizon_years,height,price_path,fee_case,hardware_class,subsidy_base_units,fee_base_units_per_block,fee_share_of_gross_rin_revenue_pct,annual_gross_miner_revenue_rin,normalized_price_index,liquidity_realization_pct,annual_gross_miner_revenue_value_index,annual_realizable_miner_revenue_value_index,normalized_annual_break_even_cost,break_even_price_index
S6B,S6/b,250,132240000,stress,low,high_cost,60000000,0,0.00000000,315360.00000000,0.00000270,70.0,0.85056582,0.59539608,0.90000000,0.00000412
S6B,S6/b,250,132240000,stress,base,reference,60000000,10003,0.01666889,315412.57576800,0.00000270,70.0,0.85070763,0.59549534,0.70000000,0.00000320
S6B,S6/b,250,132240000,stress,base,efficient,60000000,10003,0.01666889,315412.57576800,0.00000270,70.0,0.85070763,0.59549534,0.58000000,0.00000265
S6B,S6/b,250,132240000,stress,base,high_cost,60000000,10003,0.01666889,315412.57576800,0.00000270,70.0,0.85070763,0.59549534,0.90000000,0.00000412
S6B,S6/b,250,132240000,stress,high,reference,60000000,290698,0.48216061,316887.90868800,0.00000270,70.0,0.85468679,0.59828075,0.70000000,0.00000319
S6B,S6/b,250,132240000,stress,high,efficient,60000000,290698,0.48216061,316887.90868800,0.00000270,70.0,0.85468679,0.59828075,0.58000000,0.00000264
S6B,S6/b,250,132240000,stress,high,high_cost,60000000,290698,0.48216061,316887.90868800,0.00000270,70.0,0.85468679,0.59828075,0.90000000,0.00000410
S6B,S6/b,250,132240000,flat,low,reference,60000000,0,0.00000000,315360.00000000,1.00000000,90.0,315360.00000000,283824.00000000,0.70000000,0.00000249
S6B,S6/b,250,132240000,flat,low,efficient,60000000,0,0.00000000,315360.00000000,1.00000000,90.0,315360.00000000,283824.00000000,0.58000000,0.00000206
S6B,S6/b,250,132240000,flat,low,high_cost,60000000,0,0.00000000,315360.00000000,1.00000000,90.0,315360.00000000,283824.00000000,0.90000000,0.00000320
S6B,S6/b,250,132240000,flat,base,reference,60000000,10003,0.01666889,315412.57576800,1.00000000,90.0,315412.57576800,283871.31819120,0.70000000,0.00000249
S6B,S6/b,250,132240000,flat,base,efficient,60000000,10003,0.01666889,315412.57576800,1.00000000,90.0,315412.57576800,283871.31819120,0.58000000,0.00000206
S6B,S6/b,250,132240000,flat,base,high_cost,60000000,10003,0.01666889,315412.57576800,1.00000000,90.0,315412.57576800,283871.31819120,0.90000000,0.00000320
S6B,S6/b,250,132240000,flat,high,reference,60000000,290698,0.48216061,316887.90868800,1.00000000,90.0,316887.90868800,285199.11781920,0.70000000,0.00000248
S6B,S6/b,250,132240000,flat,high,efficient,60000000,290698,0.48216061,316887.90868800,1.00000000,90.0,316887.90868800,285199.11781920,0.58000000,0.00000205
S6B,S6/b,250,132240000,flat,high,high_cost,60000000,290698,0.48216061,316887.90868800,1.00000000,90.0,316887.90868800,285199.11781920,0.90000000,0.00000319
S6B,S6/b,250,132240000,growth,low,reference,60000000,0,0.00000000,315360.00000000,1619.22118137,80.0,510637591.75624121,408510073.40499297,0.70000000,0.00000280
S6B,S6/b,250,132240000,growth,low,efficient,60000000,0,0.00000000,315360.00000000,1619.22118137,80.0,510637591.75624121,408510073.40499297,0.58000000,0.00000232
S6B,S6/b,250,132240000,growth,low,high_cost,60000000,0,0.00000000,315360.00000000,1619.22118137,80.0,510637591.75624121,408510073.40499297,0.90000000,0.00000360
S6B,S6/b,250,132240000,growth,base,reference,60000000,10003,0.01666889,315412.57576800,1619.22118137,80.0,510722723.55341350,408578178.84273080,0.70000000,0.00000280
S6B,S6/b,250,132240000,growth,base,efficient,60000000,10003,0.01666889,315412.57576800,1619.22118137,80.0,510722723.55341350,408578178.84273080,0.58000000,0.00000232
S6B,S6/b,250,132240000,growth,base,high_cost,60000000,10003,0.01666889,315412.57576800,1619.22118137,80.0,510722723.55341350,408578178.84273080,0.90000000,0.00000360
S6B,S6/b,250,132240000,growth,high,reference,60000000,290698,0.48216061,316887.90868800,1619.22118137,80.0,513111613.86704714,410489291.09363771,0.70000000,0.00000279
S6B,S6/b,250,132240000,growth,high,efficient,60000000,290698,0.48216061,316887.90868800,1619.22118137,80.0,513111613.86704714,410489291.09363771,0.58000000,0.00000231
S6B,S6/b,250,132240000,growth,high,high_cost,60000000,290698,0.48216061,316887.90868800,1619.22118137,80.0,513111613.86704714,410489291.09363771,0.90000000,0.00000359
S6B,S6/b,500,263640000,stress,low,reference,0,0,0.00000000,0.00000000,0.00000000,70.0,0.00000000,0.00000000,0.70000000,0.00000000
S6B,S6/b,500,263640000,stress,low,efficient,0,0,0.00000000,0.00000000,0.00000000,70.0,0.00000000,0.00000000,0.58000000,0.00000000
S6B,S6/b,500,263640000,stress,low,high_cost,0,0,0.00000000,0.00000000,0.00000000,70.0,0.00000000,0.00000000,0.90000000,0.00000000
S6B,S6/b,500,263640000,stress,base,reference,0,10003,100.00000000,52.57576800,0.00000000,70.0,0.00000000,0.00000000,0.70000000,0.01921229
S6B,S6/b,500,263640000,stress,base,efficient,0,10003,100.00000000,52.57576800,0.00000000,70.0,0.00000000,0.00000000,0.58000000,0.01591876
S6B,S6/b,500,263640000,stress,base,high_cost,0,10003,100.00000000,52.57576800,0.00000000,70.0,0.00000000,0.00000000,0.90000000,0.02470152
S6B,S6/b,500,263640000,stress,high,reference,0,290698,100.00000000,1527.90868800,0.00000000,70.0,0.00000001,0.00000001,0.70000000,0.00066110
S6B,S6/b,500,263640000,stress,high,efficient,0,290698,100.00000000,1527.90868800,0.00000000,70.0,0.00000001,0.00000001,0.58000000,0.00054777
S6B,S6/b,500,263640000,stress,high,high_cost,0,290698,100.00000000,1527.90868800,0.00000000,70.0,0.00000001,0.00000001,0.90000000,0.00084999
S6B,S6/b,500,263640000,flat,low,reference,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.70000000,0.00000000
S6B,S6/b,500,263640000,flat,low,efficient,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.58000000,0.00000000
S6B,S6/b,500,263640000,flat,low,high_cost,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.90000000,0.00000000
S6B,S6/b,500,263640000,flat,base,reference,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.70000000,0.01494289
S6B,S6/b,500,263640000,flat,base,efficient,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.58000000,0.01238125
S6B,S6/b,500,263640000,flat,base,high_cost,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.90000000,0.01921229
S6B,S6/b,500,263640000,flat,high,reference,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.70000000,0.00051419
S6B,S6/b,500,263640000,flat,high,efficient,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.58000000,0.00042604
S6B,S6/b,500,263640000,flat,high,high_cost,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.90000000,0.00066110
S6B,S6/b,500,263640000,growth,low,reference,0,0,0.00000000,0.00000000,2621877.23419108,80.0,0.00000000,0.00000000,0.70000000,0.00000000
S6B,S6/b,500,263640000,growth,low,efficient,0,0,0.00000000,0.00000000,2621877.23419108,80.0,0.00000000,0.00000000,0.58000000,0.00000000
S6B,S6/b,500,263640000,growth,low,high_cost,0,0,0.00000000,0.00000000,2621877.23419108,80.0,0.00000000,0.00000000,0.90000000,0.00000000
S6B,S6/b,500,263640000,growth,base,reference,0,10003,100.00000000,52.57576800,2621877.23419108,80.0,137847209.18931171,110277767.35144937,0.70000000,0.01681076
S6B,S6/b,500,263640000,growth,base,efficient,0,10003,100.00000000,52.57576800,2621877.23419108,80.0,137847209.18931171,110277767.35144937,0.58000000,0.01392891
S6B,S6/b,500,263640000,growth,base,high_cost,0,10003,100.00000000,52.57576800,2621877.23419108,80.0,137847209.18931171,110277767.35144937,0.90000000,0.02161383
S6B,S6/b,500,263640000,growth,high,reference,0,290698,100.00000000,1527.90868800,2621877.23419108,80.0,4005989004.98995656,3204791203.99196525,0.70000000,0.00057846
S6B,S6/b,500,263640000,growth,high,efficient,0,290698,100.00000000,1527.90868800,2621877.23419108,80.0,4005989004.98995656,3204791203.99196525,0.58000000,0.00047930
S6B,S6/b,500,263640000,growth,high,high_cost,0,290698,100.00000000,1527.90868800,2621877.23419108,80.0,4005989004.98995656,3204791203.99196525,0.90000000,0.00074374
S6c,S6/c,0,840000,stress,low,reference,400000000,0,0.00000000,2102400.00000000,1.00000000,70.0,2102400.00000000,1471680.00000000,0.70000000,0.00000048
S6c,S6/c,0,840000,stress,low,efficient,400000000,0,0.00000000,2102400.00000000,1.00000000,70.0,2102400.00000000,1471680.00000000,0.58000000,0.00000040
S6c,S6/c,0,840000,stress,low,high_cost,400000000,0,0.00000000,2102400.00000000,1.00000000,70.0,2102400.00000000,1471680.00000000,0.90000000,0.00000062
S6c,S6/c,0,840000,stress,base,reference,400000000,10003,0.00250069,2102452.57576800,1.00000000,70.0,2102452.57576800,1471716.80303760,0.70000000,0.00000048
S6c,S6/c,0,840000,stress,base,efficient,400000000,10003,0.00250069,2102452.57576800,1.00000000,70.0,2102452.57576800,1471716.80303760,0.58000000,0.00000040
S6c,S6/c,0,840000,stress,base,high_cost,400000000,10003,0.00250069,2102452.57576800,1.00000000,70.0,2102452.57576800,1471716.80303760,0.90000000,0.00000062
S6c,S6/c,0,840000,stress,high,reference,400000000,290698,0.07262172,2103927.90868800,1.00000000,70.0,2103927.90868800,1472749.53608160,0.70000000,0.00000048
S6c,S6/c,0,840000,stress,high,efficient,400000000,290698,0.07262172,2103927.90868800,1.00000000,70.0,2103927.90868800,1472749.53608160,0.58000000,0.00000040
S6c,S6/c,0,840000,stress,high,high_cost,400000000,290698,0.07262172,2103927.90868800,1.00000000,70.0,2103927.90868800,1472749.53608160,0.90000000,0.00000062
S6c,S6/c,0,840000,flat,low,reference,400000000,0,0.00000000,2102400.00000000,1.00000000,90.0,2102400.00000000,1892160.00000000,0.70000000,0.00000037
S6c,S6/c,0,840000,flat,low,efficient,400000000,0,0.00000000,2102400.00000000,1.00000000,90.0,2102400.00000000,1892160.00000000,0.58000000,0.00000031
S6c,S6/c,0,840000,flat,low,high_cost,400000000,0,0.00000000,2102400.00000000,1.00000000,90.0,2102400.00000000,1892160.00000000,0.90000000,0.00000048
S6c,S6/c,0,840000,flat,base,reference,400000000,10003,0.00250069,2102452.57576800,1.00000000,90.0,2102452.57576800,1892207.31819120,0.70000000,0.00000037
S6c,S6/c,0,840000,flat,base,efficient,400000000,10003,0.00250069,2102452.57576800,1.00000000,90.0,2102452.57576800,1892207.31819120,0.58000000,0.00000031
S6c,S6/c,0,840000,flat,base,high_cost,400000000,10003,0.00250069,2102452.57576800,1.00000000,90.0,2102452.57576800,1892207.31819120,0.90000000,0.00000048
S6c,S6/c,0,840000,flat,high,reference,400000000,290698,0.07262172,2103927.90868800,1.00000000,90.0,2103927.90868800,1893535.11781920,0.70000000,0.00000037
S6c,S6/c,0,840000,flat,high,efficient,400000000,290698,0.07262172,2103927.90868800,1.00000000,90.0,2103927.90868800,1893535.11781920,0.58000000,0.00000031
S6c,S6/c,0,840000,flat,high,high_cost,400000000,290698,0.07262172,2103927.90868800,1.00000000,90.0,2103927.90868800,1893535.11781920,0.90000000,0.00000048
S6c,S6/c,0,840000,growth,low,reference,400000000,0,0.00000000,2102400.00000000,1.00000000,80.0,2102400.00000000,1681920.00000000,0.70000000,0.00000042
S6c,S6/c,0,840000,growth,low,efficient,400000000,0,0.00000000,2102400.00000000,1.00000000,80.0,2102400.00000000,1681920.00000000,0.58000000,0.00000035
S6c,S6/c,0,840000,growth,low,high_cost,400000000,0,0.00000000,2102400.00000000,1.00000000,80.0,2102400.00000000,1681920.00000000,0.90000000,0.00000054
S6c,S6/c,0,840000,growth,base,reference,400000000,10003,0.00250069,2102452.57576800,1.00000000,80.0,2102452.57576800,1681962.06061440,0.70000000,0.00000042
S6c,S6/c,0,840000,growth,base,efficient,400000000,10003,0.00250069,2102452.57576800,1.00000000,80.0,2102452.57576800,1681962.06061440,0.58000000,0.00000035
S6c,S6/c,0,840000,growth,base,high_cost,400000000,10003,0.00250069,2102452.57576800,1.00000000,80.0,2102452.57576800,1681962.06061440,0.90000000,0.00000054
S6c,S6/c,0,840000,growth,high,reference,400000000,290698,0.07262172,2103927.90868800,1.00000000,80.0,2103927.90868800,1683142.32695040,0.70000000,0.00000042
S6c,S6/c,0,840000,growth,high,efficient,400000000,290698,0.07262172,2103927.90868800,1.00000000,80.0,2103927.90868800,1683142.32695040,0.58000000,0.00000035
S6c,S6/c,0,840000,growth,high,high_cost,400000000,290698,0.07262172,2103927.90868800,1.00000000,80.0,2103927.90868800,1683142.32695040,0.90000000,0.00000054
S6c,S6/c,1,1365600,stress,low,reference,400000000,0,0.00000000,2102400.00000000,0.95000000,70.0,1997280.00000000,1398096.00000000,0.70000000,0.00000048
S6c,S6/c,1,1365600,stress,low,efficient,400000000,0,0.00000000,2102400.00000000,0.95000000,70.0,1997280.00000000,1398096.00000000,0.58000000,0.00000040
S6c,S6/c,1,1365600,stress,low,high_cost,400000000,0,0.00000000,2102400.00000000,0.95000000,70.0,1997280.00000000,1398096.00000000,0.90000000,0.00000062
S6c,S6/c,1,1365600,stress,base,reference,400000000,10003,0.00250069,2102452.57576800,0.95000000,70.0,1997329.94697960,1398130.96288572,0.70000000,0.00000048
S6c,S6/c,1,1365600,stress,base,efficient,400000000,10003,0.00250069,2102452.57576800,0.95000000,70.0,1997329.94697960,1398130.96288572,0.58000000,0.00000040
S6c,S6/c,1,1365600,stress,base,high_cost,400000000,10003,0.00250069,2102452.57576800,0.95000000,70.0,1997329.94697960,1398130.96288572,0.90000000,0.00000062
S6c,S6/c,1,1365600,stress,high,reference,400000000,290698,0.07262172,2103927.90868800,0.95000000,70.0,1998731.51325360,1399112.05927752,0.70000000,0.00000048
S6c,S6/c,1,1365600,stress,high,efficient,400000000,290698,0.07262172,2103927.90868800,0.95000000,70.0,1998731.51325360,1399112.05927752,0.58000000,0.00000040
S6c,S6/c,1,1365600,stress,high,high_cost,400000000,290698,0.07262172,2103927.90868800,0.95000000,70.0,1998731.51325360,1399112.05927752,0.90000000,0.00000062
S6c,S6/c,1,1365600,flat,low,reference,400000000,0,0.00000000,2102400.00000000,1.00000000,90.0,2102400.00000000,1892160.00000000,0.70000000,0.00000037
S6c,S6/c,1,1365600,flat,low,efficient,400000000,0,0.00000000,2102400.00000000,1.00000000,90.0,2102400.00000000,1892160.00000000,0.58000000,0.00000031
S6c,S6/c,1,1365600,flat,low,high_cost,400000000,0,0.00000000,2102400.00000000,1.00000000,90.0,2102400.00000000,1892160.00000000,0.90000000,0.00000048
S6c,S6/c,1,1365600,flat,base,reference,400000000,10003,0.00250069,2102452.57576800,1.00000000,90.0,2102452.57576800,1892207.31819120,0.70000000,0.00000037
S6c,S6/c,1,1365600,flat,base,efficient,400000000,10003,0.00250069,2102452.57576800,1.00000000,90.0,2102452.57576800,1892207.31819120,0.58000000,0.00000031
S6c,S6/c,1,1365600,flat,base,high_cost,400000000,10003,0.00250069,2102452.57576800,1.00000000,90.0,2102452.57576800,1892207.31819120,0.90000000,0.00000048
S6c,S6/c,1,1365600,flat,high,reference,400000000,290698,0.07262172,2103927.90868800,1.00000000,90.0,2103927.90868800,1893535.11781920,0.70000000,0.00000037
S6c,S6/c,1,1365600,flat,high,efficient,400000000,290698,0.07262172,2103927.90868800,1.00000000,90.0,2103927.90868800,1893535.11781920,0.58000000,0.00000031
S6c,S6/c,1,1365600,flat,high,high_cost,400000000,290698,0.07262172,2103927.90868800,1.00000000,90.0,2103927.90868800,1893535.11781920,0.90000000,0.00000048
S6c,S6/c,1,1365600,growth,low,reference,400000000,0,0.00000000,2102400.00000000,1.03000000,80.0,2165472.00000000,1732377.60000000,0.70000000,0.00000042
S6c,S6/c,1,1365600,growth,low,efficient,400000000,0,0.00000000,2102400.00000000,1.03000000,80.0,2165472.00000000,1732377.60000000,0.58000000,0.00000035
S6c,S6/c,1,1365600,growth,low,high_cost,400000000,0,0.00000000,2102400.00000000,1.03000000,80.0,2165472.00000000,1732377.60000000,0.90000000,0.00000054
S6c,S6/c,1,1365600,growth,base,reference,400000000,10003,0.00250069,2102452.57576800,1.03000000,80.0,2165526.15304104,1732420.92243283,0.70000000,0.00000042
S6c,S6/c,1,1365600,growth,base,efficient,400000000,10003,0.00250069,2102452.57576800,1.03000000,80.0,2165526.15304104,1732420.92243283,0.58000000,0.00000035
S6c,S6/c,1,1365600,growth,base,high_cost,400000000,10003,0.00250069,2102452.57576800,1.03000000,80.0,2165526.15304104,1732420.92243283,0.90000000,0.00000054
S6c,S6/c,1,1365600,growth,high,reference,400000000,290698,0.07262172,2103927.90868800,1.03000000,80.0,2167045.74594864,1733636.59675891,0.70000000,0.00000042
S6c,S6/c,1,1365600,growth,high,efficient,400000000,290698,0.07262172,2103927.90868800,1.03000000,80.0,2167045.74594864,1733636.59675891,0.58000000,0.00000035
S6c,S6/c,1,1365600,growth,high,high_cost,400000000,290698,0.07262172,2103927.90868800,1.03000000,80.0,2167045.74594864,1733636.59675891,0.90000000,0.00000054
S6c,S6/c,2,1891200,stress,low,reference,400000000,0,0.00000000,2102400.00000000,0.90250000,70.0,1897416.00000000,1328191.20000000,0.70000000,0.00000048
S6c,S6/c,2,1891200,stress,low,efficient,400000000,0,0.00000000,2102400.00000000,0.90250000,70.0,1897416.00000000,1328191.20000000,0.58000000,0.00000040
S6c,S6/c,2,1891200,stress,low,high_cost,400000000,0,0.00000000,2102400.00000000,0.90250000,70.0,1897416.00000000,1328191.20000000,0.90000000,0.00000062
S6c,S6/c,2,1891200,stress,base,reference,400000000,10003,0.00250069,2102452.57576800,0.90250000,70.0,1897463.44963062,1328224.41474143,0.70000000,0.00000048
S6c,S6/c,2,1891200,stress,base,efficient,400000000,10003,0.00250069,2102452.57576800,0.90250000,70.0,1897463.44963062,1328224.41474143,0.58000000,0.00000040
S6c,S6/c,2,1891200,stress,base,high_cost,400000000,10003,0.00250069,2102452.57576800,0.90250000,70.0,1897463.44963062,1328224.41474143,0.90000000,0.00000062
S6c,S6/c,2,1891200,stress,high,reference,400000000,290698,0.07262172,2103927.90868800,0.90250000,70.0,1898794.93759092,1329156.45631364,0.70000000,0.00000048
S6c,S6/c,2,1891200,stress,high,efficient,400000000,290698,0.07262172,2103927.90868800,0.90250000,70.0,1898794.93759092,1329156.45631364,0.58000000,0.00000040
S6c,S6/c,2,1891200,stress,high,high_cost,400000000,290698,0.07262172,2103927.90868800,0.90250000,70.0,1898794.93759092,1329156.45631364,0.90000000,0.00000062
S6c,S6/c,2,1891200,flat,low,reference,400000000,0,0.00000000,2102400.00000000,1.00000000,90.0,2102400.00000000,1892160.00000000,0.70000000,0.00000037
S6c,S6/c,2,1891200,flat,low,efficient,400000000,0,0.00000000,2102400.00000000,1.00000000,90.0,2102400.00000000,1892160.00000000,0.58000000,0.00000031
S6c,S6/c,2,1891200,flat,low,high_cost,400000000,0,0.00000000,2102400.00000000,1.00000000,90.0,2102400.00000000,1892160.00000000,0.90000000,0.00000048
S6c,S6/c,2,1891200,flat,base,reference,400000000,10003,0.00250069,2102452.57576800,1.00000000,90.0,2102452.57576800,1892207.31819120,0.70000000,0.00000037
S6c,S6/c,2,1891200,flat,base,efficient,400000000,10003,0.00250069,2102452.57576800,1.00000000,90.0,2102452.57576800,1892207.31819120,0.58000000,0.00000031
S6c,S6/c,2,1891200,flat,base,high_cost,400000000,10003,0.00250069,2102452.57576800,1.00000000,90.0,2102452.57576800,1892207.31819120,0.90000000,0.00000048
S6c,S6/c,2,1891200,flat,high,reference,400000000,290698,0.07262172,2103927.90868800,1.00000000,90.0,2103927.90868800,1893535.11781920,0.70000000,0.00000037
S6c,S6/c,2,1891200,flat,high,efficient,400000000,290698,0.07262172,2103927.90868800,1.00000000,90.0,2103927.90868800,1893535.11781920,0.58000000,0.00000031
S6c,S6/c,2,1891200,flat,high,high_cost,400000000,290698,0.07262172,2103927.90868800,1.00000000,90.0,2103927.90868800,1893535.11781920,0.90000000,0.00000048
